210,8658,1445756,3984929,1065158,1440566,3943194,1196926,8812,1464865,2373332,1280114,1472518,2261225,1250982
209,8847,1468916,4013925,1074432,1480138,3973238,1180050,8772,1463822,2517888,1205185,1460398,2439775,1235535
208,9283,1539902,4060991,1085243,1554618,4039660,1192031,8592,1430891,2453639,1267958,1433362,2405945,1266318
207,10186,1687114,4062659,1092587,1708315,4025625,1199895,9000,1492786,2435043,1258633,1507255,2397015,1260685
206,8942,1490829,4109646,1102338,1490096,4065774,1241825,8981,1497833,2418990,1244756,1496145,2390264,1268030
205,9128,1521212,4144845,1108870,1521755,4102101,1252041,9389,1563540,2399031,1277281,1566455,2345066,1239445
204,9982,1658517,4157558,1117025,1669053,4115954,1232772,9080,1512868,2414073,1264497,1514004,2344178,1265727
203,9233,1540304,4163142,1126242,1537659,4126361,1257729,9206,1533344,2367281,1307506,1535627,2317430,1292178
202,9705,1608570,4180469,1130294,1626506,4156391,1278574,9145,1525224,2420477,1291787,1523202,2382063,1291098
201,9185,1532333,4235504,1135054,1529503,4142765,1257920,9647,1606929,2461954,1307894,1608809,2370325,1299004
200,9720,1611634,4287218,1137212,1628376,4226107,1249211,9117,1518739,2408497,1301961,1520453,2368919,1288106
199,9393,1565698,4332194,1148812,1565526,4262676,1329565,9622,1605384,2486269,1313479,1602051,2428080,1311897
198,10214,1699711,4356299,1157983,1705096,4290013,1279171,9562,1598653,2471504,1299413,1588939,2457585,1301256
197,9604,1601445,4361471,1173712,1599891,4288248,1314441,9669,1619881,2522581,1366655,1603176,2492967,1351703
196,9483,1583019,4403492,1185588,1578085,4348022,1334255,9465,1579788,2532395,1339775,1575242,2518531,1335627
195,10713,1778076,4457079,1190786,1793241,4411598,1317769,10133,1682353,2574875,1447165,1695499,2541896,1430630
194,10169,1698558,4478465,1212529,1691316,4438517,1360514,9553,1587302,2526995,1329445,1597316,2469117,1333694
193,10077,1676796,4511290,1239517,1682448,4483391,1350259,10192,1703091,2593129,1423609,1694537,2563581,1425764
192,10045,1676427,4601471,1237023,1671997,4523017,1383311,10427,1739367,2627663,1445692,1736327,2583002,1485741
191,10148,1690519,4683800,1227892,1692165,4543193,1392219,9811,1640729,2571797,1374502,1629769,2535411,1393468
190,10286,1712979,4676092,1244045,1715743,4624259,1427704,10116,1681749,2637933,1464452,1690254,2614836,1483790
189,10412,1736147,4715640,1268284,1734547,4661643,1441164,10304,1718021,2601871,1516318,1716681,2595884,1479163
188,10666,1776189,4795530,1279069,1779448,4728349,1445769,10301,1721270,2718020,1458936,1712516,2688893,1477089
187,11259,1880716,4902127,1293467,1872363,4822224,1464640,10642,1773285,2942395,1511491,1774258,2875400,1509044
186,11773,2152472,4943169,1321665,1771954,4843885,1494600,10706,1785247,2776587,1552543,1783427,2772375,1579836
185,10979,1828153,4956352,1329704,1831723,4935285,1509826,10791,1800664,2804202,1517485,1796493,2756175,1522684
184,11435,1914962,5050266,1361370,1896893,4985270,1523910,10911,1813067,2792487,1570293,1824074,2796590,1547667
183,10999,1835390,5109962,1384317,1830983,5077988,1551241,10502,1746863,2855915,1535194,1753955,2868983,1529908
182,11489,1907841,5154560,1365920,1922107,5083527,1577353,10966,1831838,2892988,1541528,1823687,2891257,1546252
181,11312,1889110,5256459,1435339,1881560,5191507,1612604,11658,1935916,2885322,1564992,1950222,2836889,1575253
180,12394,2064487,5317739,1424883,2067141,5263969,1608999,11341,1886196,2825577,1579745,1894460,2834282,1584790
179,11854,1978448,5335662,1459025,1972999,5296931,1636488,11132,1858953,3026664,1595645,1851986,2974098,1577196
178,11843,1971850,5475559,1486909,1975931,5408751,1649788,11914,1985087,2980828,1654738,1986434,2994934,1633517
177,14006,2323351,5571570,1502218,2345385,5486874,1671190,11377,1892871,2884378,1641105,1899624,2850244,1570671
176,13366,2223592,5660696,1543818,2231755,5597049,1721347,11569,1931465,3010171,1647033,1925078,2975194,1622200
175,13300,2214018,5776591,1541524,2219548,5725538,1738446,11633,1934877,2994604,1648039,1943072,2963982,1627994
174,13515,2250016,5802312,1579351,2255234,5725494,1763188,11813,1960917,3135038,1647366,1977072,3053097,1687214
173,13960,2328708,5884352,1600427,2324858,5853662,1800447,11629,1935707,3000849,1635582,1940809,3003214,1636152
172,14539,2414021,5985475,1646866,2432377,5936656,1800211,12381,2062456,3206401,1745027,2064219,3178269,1717933
171,13122,2182316,6114747,1643490,2191950,6067650,1854644,11748,1954893,3213491,1626055,1961222,3162818,1692373
170,13472,2243902,6164441,1679910,2246914,6124122,1860766,11859,1975368,3184112,1637582,1977855,3131646,1641374
169,13916,2320668,6206135,1663368,2318300,6194902,1882248,12157,2028558,3178718,1682608,2023784,3141409,1709447
168,14986,2503800,6358203,1743103,2491615,6275847,1934870,12378,2054773,3163042,1644248,2071498,3124267,1688539
167,13930,2315587,6467072,1777716,2327840,6389352,1955215,11914,1981436,3076084,1722678,1990113,3062081,1682178
166,14405,2396912,6594620,1775253,2405066,6534054,1970415,12414,2071964,3304950,1804378,2066124,3219493,1787642
165,14337,2385704,6608484,1818339,2393438,6541564,2023831,12401,2070590,3262794,1822621,2063312,3199635,1817233
164,14867,2475946,6841950,1858083,2479954,6798736,2048388,12133,2027296,3245429,1777175,2017113,3189215,1753214
163,14646,2446617,6877326,1873109,2435387,6812928,2075878,13109,2183603,3271671,1773892,2186372,3226176,1715145
162,15738,2605733,6909274,1883079,2640457,6874948,2104014,12254,2042485,3288042,1780832,2042332,3232876,1772042
161,15243,2550547,7092391,1913697,2530671,7054891,2125928,12629,2099652,3242609,1713824,2110314,3216123,1816420
160,15301,2542122,7238107,1936316,2558245,7151903,2159950,12304,2050778,3180536,1703031,2050593,3163711,1819074
159,16978,2836047,7209540,1960795,2823595,7135612,2170249,12455,2077612,3377379,1860352,2074358,3308260,1878687
158,16012,2666630,7364668,1989725,2671023,7328034,2218380,13271,2205995,3407596,1856179,2217848,3317487,1879229
157,15922,2653138,7451318,2014973,2654510,7388828,2240578,13052,2176048,3494303,1860065,2174635,3505651,1839270
156,16187,2704146,7511863,1993509,2691767,7403233,2294581,12601,2099262,3343709,1851251,2101247,3313431,1771499
155,16225,2708637,7727342,2095373,2699877,7649972,2281700,12766,2127480,3350751,1803858,2128084,3321774,1805880
154,18370,3370278,7799837,2094005,2753098,7530867,2329265,12926,2155187,3504584,1887795,2153487,3380592,1886253
153,19648,3258254,7949289,2153451,3291238,7876040,2375258,13131,2189324,3507792,1889075,2187779,3425153,1823262
152,19811,3284711,7984972,2138332,3319218,7923475,2355393,12857,2143244,3456503,1820371,2142749,3414114,1855029
151,19151,3511336,8120924,2179718,2872648,7990677,2419264,13352,2232753,3423261,1947334,2218189,3376141,1949224
150,17143,2850875,8123606,2211936,2863580,8030778,2398157,13368,2226401,3502480,1985421,2229689,3442173,1939221
149,17320,2888776,8238698,2215548,2884798,8126289,2469726,12623,2103268,3538011,1869208,2104424,3452991,1864964
148,17737,2965055,8420110,2292461,2947569,8311682,2520614,13554,2257859,3581766,1957926,2260432,3513846,1925887
147,17977,3002027,8454595,2283604,2990609,8330469,2485998,13222,2202051,3623834,1903302,2205501,3574936,1914536
146,18557,3095464,8657208,2316966,3090409,8569515,2572931,13543,2252943,3590092,1963637,2261506,3513284,1947258
145,19956,3324057,8702639,2314905,3327946,8565588,2569373,13812,2295795,3397565,1901563,2308329,3327929,1877116
144,18347,3064190,8784769,2400768,3051680,8692407,2642636,13704,2282090,3472149,1886420,2286237,3431054,1886470
143,18918,3161664,9010124,2460591,3144634,8911151,2651628,13556,2257896,3590648,1948847,2260973,3531968,1960258
142,19119,3177809,8823068,2399838,3195486,8717218,2618155,13614,2267378,3572080,2033069,2270875,3515284,2007630
141,22696,3692700,9204083,2444796,3872917,9050424,2762937,14091,2345928,3631676,2058687,2351261,3606748,2049793
140,19593,3255455,9138158,2453982,3275756,8998802,2716088,13988,2330938,3763141,2018491,2332056,3660485,2008682
139,20884,3483245,9480669,2573771,3478412,9386490,2810272,14746,2456938,3723205,2071744,2458589,3682224,2014996
138,19759,3299400,9598086,2606862,3287055,9444866,2878451,14060,2342182,3837577,2046629,2344494,3810390,2012585
137,20961,3480235,9764423,2643597,3506794,9642048,2887685,14132,2362908,3793480,2033614,2347873,3746388,1981228
136,20303,3369897,9982878,2663945,3397994,9770449,2948229,14989,2483785,3807418,2181215,2512800,3778962,2140659
135,22209,3704939,10159245,2720055,3698353,10041557,3007690,14703,2447179,3852729,2172474,2453906,3807017,2137949
134,21323,3541701,10223979,2745479,3566062,10046679,3030914,14336,2392908,3822784,2003074,2385944,3740467,2000006
133,24021,4431507,10739290,2899291,3575530,10578187,3201188,14726,2456080,3885799,2107190,2452696,3869974,2134814
132,22173,3684070,10632608,2834510,3706953,10415957,3167141,14920,2496718,3943530,2059547,2476810,3819330,2087158
131,22401,3726684,11078257,2896039,3740321,10967951,3201233,14813,2468545,3776008,2198747,2469341,3740565,2200965
130,22319,3724294,11405413,3052795,3715593,11218126,3362494,14914,2485643,3907084,2108665,2485796,3852529,2099245
129,26740,4384660,11604964,3016792,4528914,11329916,3377225,15180,2533530,4015984,2131998,2526797,3943432,2137980
128,24966,4165059,11846749,3142974,4157058,11604325,3423586,15135,2512046,4099414,2149515,2533055,3984701,2138110
127,24244,4046777,12427974,3260775,4034836,12191239,3556525,15269,2550574,3961590,2213976,2539125,3899437,2248713
126,24495,4079895,12511033,3279284,4085239,12280287,3574173,16127,2674805,4068123,2309653,2701066,4006380,2300708
125,24689,4117214,12449616,3252126,4112762,12146819,3602505,15535,2598731,4154114,2227037,2579877,4043771,2191196
124,25291,4210028,13179007,3424570,4220328,12817195,3734453,15478,2579139,4022852,2312835,2580481,3924866,2298061
123,26078,4351245,13608767,3498557,4341701,13371803,3807403,16233,2705574,4218395,2333275,2705721,4129441,2187672
122,26882,4475962,14176300,3477318,4484919,13808964,3836865,15740,2625070,4161689,2307690,2621924,4091552,2296706
121,26998,4481368,15123286,3637927,4518298,14692847,3856206,15846,2638448,3992853,2341285,2643680,3885489,2336978
120,31986,5258682,15374596,3846963,5403547,15062391,4027324,16162,2693337,4272780,2324948,2694325,4200921,2317515
119,28924,4787322,15880442,3956433,4854154,15464815,4183232,17106,2855190,4352090,2358430,2846852,4288380,2357324
118,29111,4824854,16854286,4002513,4878962,16501386,4284397,17247,2864340,4314926,2323360,2884968,4207990,2436302
117,30933,5131128,18027176,4017454,5180137,17541644,4301550,17063,2852521,4397434,2387428,2835394,4324694,2370157
116,31341,5178654,18577475,4287091,5268384,18130812,4482951,17056,2840442,4333219,2480451,2845063,4214314,2452700
115,31051,5177402,18294869,4235809,5172998,17911158,4454076,17535,2919532,4460626,2533999,2925526,4416506,2563058
114,41359,6764896,20786593,4275800,7021739,20155622,4633792,17519,2920847,4425787,2474305,2919045,4370192,2442002
113,32875,5477812,21853613,4541958,5480625,21145230,4777738,17612,2933054,4508775,2553183,2937937,4405620,2528946
112,43795,7229403,21388155,4523308,7368959,20709789,4779367,17634,2940948,4572171,2608264,2937344,4515213,2527921
111,36114,6014495,24861973,4725365,6023560,24121957,4978086,17806,2962118,4499049,2616556,2973449,4366809,2633848
110,35413,5951746,26034289,4811835,5852673,25039403,5009791,18350,3066912,4670974,2666687,3050030,4588240,2684605
109,44219,7388110,27170464,4767502,7351617,26047072,4998844,17830,2978581,4560287,2696072,2964762,4503708,2656666
108,46680,7704642,49499610,5172796,7855607,46035668,5521646,19018,3150053,4775715,2708487,3189283,4705732,2679256
107,40737,6794342,34075467,5150884,6784850,32045476,5413218,19688,3275636,4853089,2618630,3287231,4824236,2574437
106,40272,6661473,37582292,5278271,6762674,35137408,5483726,18668,3111806,4872619,2763016,3110896,4851074,2742154
105,41253,6856638,50736063,5452752,6894448,46740569,5663629,19393,3223913,5032294,2774726,3240545,4962224,2830301
104,44850,7451422,73557947,5608230,7498774,65493644,5989737,19588,3256060,4914978,2637810,3273535,4836386,2644537
103,45196,7510770,51126645,5533117,7554763,46407878,5937422,19347,3226918,5200166,2806703,3222350,5142420,2772834
102,53411,8867763,86900309,5658192,8936010,77756459,6036337,19931,3317827,4987005,2780855,3326139,4850183,2715890
101,47711,8456247,21742982,6590313,7447599,16797220,6880586,21082,3510034,5242801,2849885,3517441,5137454,2833498
100,0,0,0,4294967295,0,0,4294967295,20072,3342073,5175542,2966933,3348901,5001657,2960349
99,0,0,0,4294967295,0,0,4294967295,21110,3521856,5440374,2997391,3514891,5383497,3009432
98,0,0,0,4294967295,0,0,4294967295,20605,3429592,5345637,3054519,3438924,5265335,3032510
97,0,0,0,4294967295,0,0,4294967295,21760,3626955,5452914,3057847,3626468,5356139,2932890
96,0,0,0,4294967295,0,0,4294967295,21430,3563608,5386731,3072969,3579878,5266898,3097974
95,0,0,0,4294967295,0,0,4294967295,22740,3771778,5685063,2841970,3808292,5578518,2803387
94,0,0,0,4294967295,0,0,4294967295,22147,3687304,5644745,3114100,3695285,5531655,3027306
93,0,0,0,4294967295,0,0,4294967295,22215,3692834,5775200,3102564,3712361,5704694,3020358
92,0,0,0,4294967295,0,0,4294967295,23337,3889738,5862157,3299651,3889417,5716953,3422660
91,0,0,0,4294967295,0,0,4294967295,23394,3907096,5940851,3134035,3891163,5849297,3035605
90,0,0,0,4294967295,0,0,4294967295,39418,6543435,10573316,3800138,6595913,10377342,3874912
89,0,0,0,4294967295,0,0,4294967295,69505,11710944,14005780,9867839,11457499,14140453,9587392
88,0,0,0,4294967295,0,0,4294967295,56362,10325269,28081590,12859414,8462176,24207296,13360679
87,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
86,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
85,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
84,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
83,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
82,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
81,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
80,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
79,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
78,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
77,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
76,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
75,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
74,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
73,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
72,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
71,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
70,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
69,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
68,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
67,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
66,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
65,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
64,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
63,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
62,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
61,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
60,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
59,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
58,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
57,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
56,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
55,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
54,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
53,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
52,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
51,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
50,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
49,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
48,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
47,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
46,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
45,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
44,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
43,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
42,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
41,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
40,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
39,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
38,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
37,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
36,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
35,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
34,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
33,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
32,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
31,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
30,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
29,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
28,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
27,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
26,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
25,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
24,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
23,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
22,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
21,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
20,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
19,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
18,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
17,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
16,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
15,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
14,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
13,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
12,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
11,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
10,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
9,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
8,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
7,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
6,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
5,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
4,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
3,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
2,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
1,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
0,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
1,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
2,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
3,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
4,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
5,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
6,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
7,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
8,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
9,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
10,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
11,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
12,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
13,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
14,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
15,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
16,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
17,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
18,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
19,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
20,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
21,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
22,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
23,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
24,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
25,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
26,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
27,0,0,0,4294967295,0,0,4294967295,0,0,0,4294967295,0,0,268435455
